"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"6668957","32","text","0","0","6668960","0-0","s07","",""
"-1","-1","single-stim","0","1","6679965","0-0","s07","img/Slide30.png",""
"174","70","single-stim","1","2","6680541","0-0","s07","img/Slide22.png",""
"2190","70","single-stim","2","3","6683133","0-0","s07","img/Slide27.png",""
"2070","74","single-stim","3","4","6685605","0-0","s07","img/Slide24.png",""
"1559","70","single-stim","4","5","6687565","0-0","s07","img/Slide02.png",""
"2453","74","single-stim","5","6","6690420","0-0","s07","img/Slide07.png",""
"3622","70","single-stim","6","7","6694444","0-0","s07","img/Slide15.png",""
"2990","70","single-stim","7","8","6697836","0-0","s07","img/Slide27.png",""
"3182","70","single-stim","8","9","6701420","0-0","s07","img/Slide27.png",""
"1934","70","single-stim","9","10","6703756","0-0","s07","img/Slide27.png",""
"2535","70","single-stim","10","11","6706692","0-0","s07","img/Slide10.png",""
"4622","74","single-stim","11","12","6711716","0-0","s07","img/Slide07.png",""
"1767","70","single-stim","12","13","6713884","0-0","s07","img/Slide29.png",""
"4326","70","single-stim","13","14","6718612","0-0","s07","img/Slide13.png",""
"1942","70","single-stim","14","15","6720956","0-0","s07","img/Slide05.png",""
"2622","70","single-stim","15","16","6723979","0-0","s07","img/Slide13.png",""
"2590","70","single-stim","16","17","6726971","0-0","s07","img/Slide29.png",""
"2422","74","single-stim","17","18","6729795","0-0","s07","img/Slide23.png",""
"2094","70","single-stim","18","19","6732291","0-0","s07","img/Slide03.png",""
"1654","74","single-stim","19","20","6734347","0-0","s07","img/Slide22.png",""
"2182","70","single-stim","20","21","6736931","0-0","s07","img/Slide05.png",""
"1790","70","single-stim","21","22","6739123","0-0","s07","img/Slide10.png",""
"2318","70","single-stim","22","23","6741843","0-0","s07","img/Slide30.png",""
"3055","70","single-stim","23","24","6745299","0-0","s07","img/Slide28.png",""
"2959","70","single-stim","24","25","6748659","0-0","s07","img/Slide05.png",""
"1694","74","single-stim","25","26","6750755","0-0","s07","img/Slide17.png",""
"3478","70","single-stim","26","27","6754634","0-0","s07","img/Slide10.png",""
"2462","74","single-stim","27","28","6757498","0-0","s07","img/Slide20.png",""
"1494","74","single-stim","28","29","6759394","0-0","s07","img/Slide18.png",""
"1582","70","single-stim","29","30","6761378","0-0","s07","img/Slide04.png",""
"2598","74","single-stim","30","31","6764378","0-0","s07","img/Slide08.png",""
"6094","74","single-stim","31","32","6770874","0-0","s07","img/Slide24.png",""
"2919","74","single-stim","32","33","6774194","0-0","s07","img/Slide19.png",""
"4878","70","single-stim","33","34","6779474","0-0","s07","img/Slide28.png",""
"2958","74","single-stim","34","35","6782833","0-0","s07","img/Slide09.png",""
"1446","70","single-stim","35","36","6784681","0-0","s07","img/Slide04.png",""
"3070","74","single-stim","36","37","6788153","0-0","s07","img/Slide18.png",""
"3374","70","single-stim","37","38","6791929","0-0","s07","img/Slide30.png",""
"3518","70","single-stim","38","39","6795849","0-0","s07","img/Slide02.png",""
"935","70","single-stim","39","40","6797185","0-0","s07","img/Slide05.png",""
"4390","74","single-stim","40","41","6801977","0-0","s07","img/Slide09.png",""
"3510","70","single-stim","41","42","6805889","0-0","s07","img/Slide08.png",""
"2142","70","single-stim","42","43","6808433","0-0","s07","img/Slide12.png",""
"1422","70","single-stim","43","44","6810257","0-0","s07","img/Slide28.png",""
"934","70","single-stim","44","45","6811592","0-0","s07","img/Slide27.png",""
"1598","74","single-stim","45","46","6813592","0-0","s07","img/Slide24.png",""
"1150","70","single-stim","46","47","6815144","0-0","s07","img/Slide02.png",""
"991","70","single-stim","47","48","6816536","0-0","s07","img/Slide05.png",""
"2742","74","single-stim","48","49","6819680","0-0","s07","img/Slide09.png",""
"3718","70","single-stim","49","50","6823800","0-0","s07","img/Slide13.png",""
"1126","70","single-stim","50","51","6825328","0-0","s07","img/Slide10.png",""
"1126","74","single-stim","51","52","6826856","0-0","s07","img/Slide17.png",""
"4238","70","single-stim","52","53","6831496","0-0","s07","img/Slide08.png",""
"1734","70","single-stim","53","54","6833632","0-0","s07","img/Slide03.png",""
"1958","74","single-stim","54","55","6835992","0-0","s07","img/Slide23.png",""
"2438","74","single-stim","55","56","6838831","0-0","s07","img/Slide19.png",""
"1758","70","single-stim","56","57","6840991","0-0","s07","img/Slide29.png",""
"2798","74","single-stim","57","58","6844191","0-0","s07","img/Slide20.png",""
"3271","74","single-stim","58","59","6847863","0-0","s07","img/Slide09.png",""
"2054","74","single-stim","59","60","6850319","0-0","s07","img/Slide17.png",""
"2870","74","single-stim","60","61","6853591","0-0","s07","img/Slide14.png",""
"3110","74","single-stim","61","62","6857103","0-0","s07","img/Slide14.png",""
"2142","70","single-stim","62","63","6859647","0-0","s07","img/Slide19.png",""
"2238","74","single-stim","63","64","6862287","0-0","s07","img/Slide12.png",""
"1919","74","single-stim","64","65","6864607","0-0","s07","img/Slide17.png",""
"1223","70","single-stim","65","66","6866231","0-0","s07","img/Slide13.png",""
"1373","70","single-stim","66","67","6868007","0-0","s07","img/Slide02.png",""
