"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"5515514","74","text","0","0","5515517","0-0","s12","",""
"6513","74","single-stim","0","1","5523034","0-0","s12","img/Slide19.png",""
"2892","74","single-stim","1","2","5526330","0-0","s12","img/Slide18.png",""
"1982","74","single-stim","2","3","5528714","0-0","s12","img/Slide22.png",""
"1798","74","single-stim","3","4","5530913","0-0","s12","img/Slide25.png",""
"1582","70","single-stim","4","5","5532898","0-0","s12","img/Slide02.png",""
"2006","74","single-stim","5","6","5535305","0-0","s12","img/Slide17.png",""
"1638","70","single-stim","6","7","5537345","0-0","s12","img/Slide02.png",""
"2846","70","single-stim","7","8","5540593","0-0","s12","img/Slide29.png",""
"1390","70","single-stim","8","9","5542385","0-0","s12","img/Slide05.png",""
"3742","70","single-stim","9","10","5546529","0-0","s12","img/Slide27.png",""
"1254","70","single-stim","10","11","5548185","0-0","s12","img/Slide12.png",""
"1895","70","single-stim","11","12","5550481","0-0","s12","img/Slide30.png",""
"1566","74","single-stim","12","13","5552449","0-0","s12","img/Slide19.png",""
"2199","74","single-stim","13","14","5555049","0-0","s12","img/Slide20.png",""
"3774","70","single-stim","14","15","5559225","0-0","s12","img/Slide12.png",""
"6405","70","single-stim","15","16","5566032","0-0","s12","img/Slide08.png",""
"3830","74","single-stim","16","17","5570264","0-0","s12","img/Slide23.png",""
"1230","74","single-stim","17","18","5571896","0-0","s12","img/Slide22.png",""
"2798","74","single-stim","18","19","5575096","0-0","s12","img/Slide19.png",""
"2287","70","single-stim","19","20","5577784","0-0","s12","img/Slide05.png",""
"1255","70","single-stim","20","21","5579440","0-0","s12","img/Slide15.png",""
"1518","74","single-stim","21","22","5581360","0-0","s12","img/Slide25.png",""
"2910","70","single-stim","22","23","5584672","0-0","s12","img/Slide27.png",""
"6126","70","single-stim","23","24","5591200","0-0","s12","img/Slide10.png",""
"1406","70","single-stim","24","25","5593007","0-0","s12","img/Slide04.png",""
"1654","74","single-stim","25","26","5595063","0-0","s12","img/Slide24.png",""
"2054","70","single-stim","26","27","5597519","0-0","s12","img/Slide09.png",""
"1214","70","single-stim","27","28","5599135","0-0","s12","img/Slide07.png",""
"1630","70","single-stim","28","29","5601167","0-0","s12","img/Slide27.png",""
"3286","70","single-stim","29","30","5604855","0-0","s12","img/Slide09.png",""
"2838","70","single-stim","30","31","5608095","0-0","s12","img/Slide03.png",""
"1814","70","single-stim","31","32","5610311","0-0","s12","img/Slide15.png",""
"4318","70","single-stim","32","33","5615031","0-0","s12","img/Slide13.png",""
"1694","74","single-stim","33","34","5617127","0-0","s12","img/Slide23.png",""
"1703","70","single-stim","34","35","5619231","0-0","s12","img/Slide03.png",""
"2166","74","single-stim","35","36","5621799","0-0","s12","img/Slide17.png",""
"1742","70","single-stim","36","37","5623942","0-0","s12","img/Slide07.png",""
"1982","74","single-stim","37","38","5626326","0-0","s12","img/Slide19.png",""
"1470","70","single-stim","38","39","5628198","0-0","s12","img/Slide05.png",""
"2519","74","single-stim","39","40","5631118","0-0","s12","img/Slide24.png",""
"1423","70","single-stim","40","41","5632942","0-0","s12","img/Slide29.png",""
"1710","70","single-stim","41","42","5635054","0-0","s12","img/Slide29.png",""
"1927","70","single-stim","42","43","5637382","0-0","s12","img/Slide12.png",""
"3095","70","single-stim","43","44","5640878","0-0","s12","img/Slide08.png",""
"1446","70","single-stim","44","45","5642726","0-0","s12","img/Slide14.png",""
"1110","70","single-stim","45","46","5644238","0-0","s12","img/Slide29.png",""
"1831","74","single-stim","46","47","5646470","0-0","s12","img/Slide24.png",""
"4822","70","single-stim","47","48","5651694","0-0","s12","img/Slide28.png",""
"1150","70","single-stim","48","49","5653245","0-0","s12","img/Slide03.png",""
"1862","70","single-stim","49","50","5655509","0-0","s12","img/Slide09.png",""
"1326","70","single-stim","50","51","5657237","0-0","s12","img/Slide10.png",""
"854","70","single-stim","51","52","5658493","0-0","s12","img/Slide27.png",""
"1062","70","single-stim","52","53","5659957","0-0","s12","img/Slide03.png",""
"1086","74","single-stim","53","54","5661445","0-0","s12","img/Slide24.png",""
"1334","70","single-stim","54","55","5663181","0-0","s12","img/Slide30.png",""
"1974","70","single-stim","55","56","5665557","0-0","s12","img/Slide07.png",""
"982","70","single-stim","56","57","5666941","0-0","s12","img/Slide05.png",""
"958","74","single-stim","57","58","5668301","0-0","s12","img/Slide24.png",""
"878","70","single-stim","58","59","5669581","0-0","s12","img/Slide04.png",""
"1943","70","single-stim","59","60","5671925","0-0","s12","img/Slide03.png",""
"1214","70","single-stim","60","61","5673541","0-0","s12","img/Slide30.png",""
"1270","74","single-stim","61","62","5675213","0-0","s12","img/Slide22.png",""
"1855","74","single-stim","62","63","5677469","0-0","s12","img/Slide20.png",""
"4223","70","single-stim","63","64","5682093","0-0","s12","img/Slide04.png",""
"1822","70","single-stim","64","65","5684317","0-0","s12","img/Slide28.png",""
"4356","70","single-stim","65","66","5689077","0-0","s12","img/Slide07.png",""
"1350","74","single-stim","66","67","5690828","0-0","s12","img/Slide25.png",""
"862","74","single-stim","67","68","5692092","0-0","s12","img/Slide20.png",""
"1319","70","single-stim","68","69","5693812","0-0","s12","img/Slide08.png",""
"-1","-1","single-stim","69","70","5704215","0-0","s12","img/Slide17.png",""
"2202","74","single-stim","70","71","5706820","0-0","s12","img/Slide25.png",""
"2767","70","single-stim","71","72","5709988","0-0","s12","img/Slide28.png",""
"2710","74","single-stim","72","73","5713100","0-0","s12","img/Slide17.png",""
"3511","70","single-stim","73","74","5717011","0-0","s12","img/Slide14.png",""
"1382","70","single-stim","74","75","5718795","0-0","s12","img/Slide02.png",""
"2230","70","single-stim","75","76","5721427","0-0","s12","img/Slide15.png",""
"5526","74","single-stim","76","77","5727355","0-0","s12","img/Slide13.png",""
"4118","70","single-stim","77","78","5731875","0-0","s12","img/Slide08.png",""
"1366","74","single-stim","78","79","5733643","0-0","s12","img/Slide23.png",""
"2215","70","single-stim","79","80","5736259","0-0","s12","img/Slide28.png",""
"4461","70","single-stim","80","81","5741123","0-0","s12","img/Slide13.png",""
"1126","70","single-stim","81","82","5742651","0-0","s12","img/Slide28.png",""
"1894","70","single-stim","82","83","5744946","0-0","s12","img/Slide07.png",""
"2438","70","single-stim","83","84","5747786","0-0","s12","img/Slide10.png",""
"1846","70","single-stim","84","85","5750034","0-0","s12","img/Slide04.png",""
"918","70","single-stim","85","86","5751354","0-0","s12","img/Slide04.png",""
"1118","70","single-stim","86","87","5752874","0-0","s12","img/Slide10.png",""
"1511","70","single-stim","87","88","5754786","0-0","s12","img/Slide09.png",""
"1222","74","single-stim","88","89","5756410","0-0","s12","img/Slide22.png",""
"5582","70","single-stim","89","90","5762394","0-0","s12","img/Slide13.png",""
"1455","70","single-stim","90","91","5764250","0-0","s12","img/Slide30.png",""
"4438","70","single-stim","91","92","5769090","0-0","s12","img/Slide14.png",""
"2774","74","single-stim","92","93","5772266","0-0","s12","img/Slide20.png",""
"2182","70","single-stim","93","94","5774850","0-0","s12","img/Slide18.png",""
"7574","74","single-stim","94","95","5782825","0-0","s12","img/Slide18.png",""
"3030","70","single-stim","95","96","5786257","0-0","s12","img/Slide02.png",""
"2175","74","single-stim","96","97","5788833","0-0","s12","img/Slide10.png",""
"2638","70","single-stim","97","98","5791873","0-0","s12","img/Slide12.png",""
"1438","70","single-stim","98","99","5793713","0-0","s12","img/Slide05.png",""
"1254","74","single-stim","99","100","5795369","0-0","s12","img/Slide12.png",""
"3414","70","single-stim","100","101","5799185","0-0","s12","img/Slide15.png",""
"4198","74","single-stim","101","102","5803785","0-0","s12","img/Slide18.png",""
"2622","70","single-stim","102","103","5806808","0-0","s12","img/Slide09.png",""
"4118","70","single-stim","103","104","5811328","0-0","s12","img/Slide13.png",""
"2127","74","single-stim","104","105","5813856","0-0","s12","img/Slide15.png",""
"1182","74","single-stim","105","106","5815440","0-0","s12","img/Slide22.png",""
"983","74","single-stim","106","107","5816824","0-0","s12","img/Slide23.png",""
"3918","74","single-stim","107","108","5821144","0-0","s12","img/Slide19.png",""
"1711","70","single-stim","108","109","5823256","0-0","s12","img/Slide14.png",""
"1246","74","single-stim","109","110","5824904","0-0","s12","img/Slide17.png",""
"1462","70","single-stim","110","111","5826768","0-0","s12","img/Slide14.png",""
"2366","74","single-stim","111","112","5829536","0-0","s12","img/Slide25.png",""
"1055","70","single-stim","112","113","5830992","0-0","s12","img/Slide02.png",""
"4438","74","single-stim","113","114","5835831","0-0","s12","img/Slide20.png",""
"2414","74","single-stim","114","115","5838647","0-0","s12","img/Slide18.png",""
"1630","70","single-stim","115","116","5840679","0-0","s12","img/Slide08.png",""
"2894","70","single-stim","116","117","5843975","0-0","s12","img/Slide27.png",""
"1686","74","single-stim","117","118","5846063","0-0","s12","img/Slide23.png",""
