"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"1454656","32","text","0","0","1454657","0-0","s18","",""
"3321","70","single-stim","0","1","1458984","0-0","s18","img/Slide05.png",""
"2925","74","single-stim","1","2","1462311","0-0","s18","img/Slide18.png",""
"1742","70","single-stim","2","3","1464455","0-0","s18","img/Slide04.png",""
"3238","70","single-stim","3","4","1468094","0-0","s18","img/Slide15.png",""
"2374","70","single-stim","4","5","1470870","0-0","s18","img/Slide08.png",""
"3446","74","single-stim","5","6","1474718","0-0","s18","img/Slide24.png",""
"2590","70","single-stim","6","7","1477710","0-0","s18","img/Slide03.png",""
"1246","74","single-stim","7","8","1479358","0-0","s18","img/Slide19.png",""
"4775","70","single-stim","8","9","1484534","0-0","s18","img/Slide09.png",""
"2406","70","single-stim","9","10","1487342","0-0","s18","img/Slide07.png",""
"2150","70","single-stim","10","11","1489894","0-0","s18","img/Slide08.png",""
"2198","70","single-stim","11","12","1492493","0-0","s18","img/Slide28.png",""
"1558","74","single-stim","12","13","1494453","0-0","s18","img/Slide22.png",""
"1791","70","single-stim","13","14","1496645","0-0","s18","img/Slide30.png",""
"2342","70","single-stim","14","15","1499389","0-0","s18","img/Slide30.png",""
"3102","70","single-stim","15","16","1502893","0-0","s18","img/Slide12.png",""
"1806","70","single-stim","16","17","1505101","0-0","s18","img/Slide05.png",""
"1334","70","single-stim","17","18","1506837","0-0","s18","img/Slide04.png",""
"1182","74","single-stim","18","19","1508421","0-0","s18","img/Slide19.png",""
"894","70","single-stim","19","20","1509717","0-0","s18","img/Slide04.png",""
"877","74","single-stim","20","21","1510997","0-0","s18","img/Slide25.png",""
"1893","70","single-stim","21","22","1513293","0-0","s18","img/Slide07.png",""
"4158","70","single-stim","22","23","1517852","0-0","s18","img/Slide13.png",""
"2622","70","single-stim","23","24","1520876","0-0","s18","img/Slide28.png",""
"782","70","single-stim","24","25","1522060","0-0","s18","img/Slide05.png",""
"510","70","single-stim","25","26","1522972","0-0","s18","img/Slide05.png",""
"2286","70","single-stim","26","27","1525660","0-0","s18","img/Slide30.png",""
"5031","70","single-stim","27","28","1531092","0-0","s18","img/Slide14.png",""
"2918","70","single-stim","28","29","1534412","0-0","s18","img/Slide12.png",""
"6182","70","single-stim","29","30","1540995","0-0","s18","img/Slide14.png",""
"9406","70","single-stim","30","31","1550803","0-0","s18","img/Slide09.png",""
"766","74","single-stim","31","32","1551971","0-0","s18","img/Slide25.png",""
"975","70","single-stim","32","33","1553347","0-0","s18","img/Slide15.png",""
"871","74","single-stim","33","34","1554619","0-0","s18","img/Slide20.png",""
"-1","-1","single-stim","34","35","1565020","0-0","s18","img/Slide13.png",""
"157","74","single-stim","35","36","1565578","0-0","s18","img/Slide10.png",""
"2518","70","single-stim","36","37","1568498","0-0","s18","img/Slide08.png",""
"1182","70","single-stim","37","38","1570082","0-0","s18","img/Slide27.png",""
"2359","74","single-stim","38","39","1572842","0-0","s18","img/Slide13.png",""
"1655","70","single-stim","39","40","1574898","0-0","s18","img/Slide28.png",""
"743","74","single-stim","40","41","1576042","0-0","s18","img/Slide24.png",""
"830","74","single-stim","41","42","1577274","0-0","s18","img/Slide24.png",""
