"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"4365977","70","text","0","0","4365979","0-0","s06","",""
"2937","74","single-stim","0","1","4369921","0-0","s06","img/Slide25.png",""
"2533","74","single-stim","1","2","4372857","0-0","s06","img/Slide17.png",""
"1702","70","single-stim","2","3","4374961","0-0","s06","img/Slide02.png",""
"1846","74","single-stim","3","4","4377208","0-0","s06","img/Slide22.png",""
"2534","70","single-stim","4","5","4380144","0-0","s06","img/Slide07.png",""
"2014","70","single-stim","5","6","4382560","0-0","s06","img/Slide07.png",""
"1646","70","single-stim","6","7","4384608","0-0","s06","img/Slide27.png",""
"2646","74","single-stim","7","8","4387656","0-0","s06","img/Slide22.png",""
"2046","70","single-stim","8","9","4390104","0-0","s06","img/Slide08.png",""
"2222","70","single-stim","9","10","4392728","0-0","s06","img/Slide07.png",""
"1214","74","single-stim","10","11","4394344","0-0","s06","img/Slide23.png",""
"2174","70","single-stim","11","12","4396920","0-0","s06","img/Slide05.png",""
"1502","70","single-stim","12","13","4398824","0-0","s06","img/Slide27.png",""
"1285","70","single-stim","13","14","4400512","0-0","s06","img/Slide10.png",""
"1366","70","single-stim","14","15","4402280","0-0","s06","img/Slide30.png",""
"1269","70","single-stim","15","16","4403952","0-0","s06","img/Slide29.png",""
"1502","74","single-stim","16","17","4405856","0-0","s06","img/Slide24.png",""
"1630","70","single-stim","17","18","4407887","0-0","s06","img/Slide30.png",""
"2822","70","single-stim","18","19","4411111","0-0","s06","img/Slide28.png",""
"3118","70","single-stim","19","20","4414631","0-0","s06","img/Slide12.png",""
"1398","70","single-stim","20","21","4416431","0-0","s06","img/Slide08.png",""
"3222","74","single-stim","21","22","4420056","0-0","s06","img/Slide23.png",""
"2478","74","single-stim","22","23","4422935","0-0","s06","img/Slide20.png",""
"1654","70","single-stim","23","24","4424991","0-0","s06","img/Slide10.png",""
"1286","74","single-stim","24","25","4426679","0-0","s06","img/Slide19.png",""
"1278","70","single-stim","25","26","4428359","0-0","s06","img/Slide29.png",""
"2039","74","single-stim","26","27","4430799","0-0","s06","img/Slide24.png",""
"1582","74","single-stim","27","28","4432782","0-0","s06","img/Slide18.png",""
"1846","74","single-stim","28","29","4435030","0-0","s06","img/Slide20.png",""
"2327","74","single-stim","29","30","4437758","0-0","s06","img/Slide25.png",""
"2038","70","single-stim","30","31","4440198","0-0","s06","img/Slide03.png",""
"2886","74","single-stim","31","32","4443486","0-0","s06","img/Slide18.png",""
"2750","70","single-stim","32","33","4446638","0-0","s06","img/Slide08.png",""
"982","70","single-stim","33","34","4448022","0-0","s06","img/Slide02.png",""
"1711","70","single-stim","34","35","4450134","0-0","s06","img/Slide30.png",""
"814","74","single-stim","35","36","4451350","0-0","s06","img/Slide22.png",""
"1839","70","single-stim","36","37","4453590","0-0","s06","img/Slide14.png",""
"1134","70","single-stim","37","38","4455126","0-0","s06","img/Slide04.png",""
"1542","70","single-stim","38","39","4457070","0-0","s06","img/Slide10.png",""
"7870","74","single-stim","39","40","4465341","0-0","s06","img/Slide19.png",""
"2158","70","single-stim","40","41","4467901","0-0","s06","img/Slide12.png",""
"3318","74","single-stim","41","42","4471621","0-0","s06","img/Slide22.png",""
"1838","70","single-stim","42","43","4473861","0-0","s06","img/Slide05.png",""
"3342","70","single-stim","43","44","4477605","0-0","s06","img/Slide14.png",""
"1198","70","single-stim","44","45","4479205","0-0","s06","img/Slide27.png",""
"5941","74","single-stim","45","46","4485549","0-0","s06","img/Slide18.png",""
"5678","74","single-stim","46","47","4491628","0-0","s06","img/Slide20.png",""
"1815","70","single-stim","47","48","4493844","0-0","s06","img/Slide29.png",""
"8222","70","single-stim","48","49","4502468","0-0","s06","img/Slide10.png",""
"1510","70","single-stim","49","50","4504380","0-0","s06","img/Slide07.png",""
"2294","70","single-stim","50","51","4507076","0-0","s06","img/Slide28.png",""
"2791","70","single-stim","51","52","4510268","0-0","s06","img/Slide12.png",""
"1134","70","single-stim","52","53","4511804","0-0","s06","img/Slide04.png",""
"822","74","single-stim","53","54","4513028","0-0","s06","img/Slide18.png",""
"1910","70","single-stim","54","55","4515340","0-0","s06","img/Slide03.png",""
"4062","70","single-stim","55","56","4519803","0-0","s06","img/Slide15.png",""
"1550","70","single-stim","56","57","4521755","0-0","s06","img/Slide27.png",""
"2190","74","single-stim","57","58","4524347","0-0","s06","img/Slide25.png",""
"1110","70","single-stim","58","59","4525859","0-0","s06","img/Slide02.png",""
"1654","74","single-stim","59","60","4527915","0-0","s06","img/Slide23.png",""
"1518","70","single-stim","60","61","4529835","0-0","s06","img/Slide14.png",""
"3359","74","single-stim","61","62","4533595","0-0","s06","img/Slide19.png",""
"1398","70","single-stim","62","63","4535395","0-0","s06","img/Slide15.png",""
"3142","70","single-stim","63","64","4538939","0-0","s06","img/Slide28.png",""
"1822","70","single-stim","64","65","4541163","0-0","s06","img/Slide03.png",""
"1045","74","single-stim","65","66","4542611","0-0","s06","img/Slide17.png",""
"3758","70","single-stim","66","67","4546771","0-0","s06","img/Slide14.png",""
"1454","70","single-stim","67","68","4548626","0-0","s06","img/Slide07.png",""
"4406","74","single-stim","68","69","4553434","0-0","s06","img/Slide19.png",""
"4702","74","single-stim","69","70","4558538","0-0","s06","img/Slide13.png",""
"7550","70","single-stim","70","71","4566490","0-0","s06","img/Slide08.png",""
"1287","70","single-stim","71","72","4568178","0-0","s06","img/Slide05.png",""
"1310","74","single-stim","72","73","4569890","0-0","s06","img/Slide24.png",""
"1527","70","single-stim","73","74","4571818","0-0","s06","img/Slide09.png",""
"2470","70","single-stim","74","75","4574690","0-0","s06","img/Slide28.png",""
"2102","70","single-stim","75","76","4577193","0-0","s06","img/Slide03.png",""
"1046","74","single-stim","76","77","4578641","0-0","s06","img/Slide24.png",""
"2406","70","single-stim","77","78","4581449","0-0","s06","img/Slide04.png",""
"2230","70","single-stim","78","79","4584081","0-0","s06","img/Slide14.png",""
"4991","74","single-stim","79","80","4589473","0-0","s06","img/Slide13.png",""
"3527","74","single-stim","80","81","4593401","0-0","s06","img/Slide25.png",""
"838","70","single-stim","81","82","4594641","0-0","s06","img/Slide05.png",""
"2903","70","single-stim","82","83","4597945","0-0","s06","img/Slide13.png",""
"2086","70","single-stim","83","84","4600433","0-0","s06","img/Slide29.png",""
