"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"5118944","32","text","0","0","5118947","0-0","s17","",""
"3712","70","single-stim","0","1","5123665","0-0","s17","img/Slide05.png",""
"3420","74","single-stim","1","2","5127489","0-0","s17","img/Slide25.png",""
"3101","70","single-stim","2","3","5130992","0-0","s17","img/Slide04.png",""
"2238","70","single-stim","3","4","5133632","0-0","s17","img/Slide03.png",""
"4030","74","single-stim","4","5","5138064","0-0","s17","img/Slide09.png",""
"1838","74","single-stim","5","6","5140304","0-0","s17","img/Slide12.png",""
"1886","74","single-stim","6","7","5142592","0-0","s17","img/Slide27.png",""
"1719","74","single-stim","7","8","5144712","0-0","s17","img/Slide17.png",""
"1726","74","single-stim","8","9","5146840","0-0","s17","img/Slide27.png",""
"1678","74","single-stim","9","10","5148920","0-0","s17","img/Slide28.png",""
"1590","74","single-stim","10","11","5150912","0-0","s17","img/Slide22.png",""
"1454","74","single-stim","11","12","5152768","0-0","s17","img/Slide25.png",""
"1535","70","single-stim","12","13","5154704","0-0","s17","img/Slide05.png",""
"1462","74","single-stim","13","14","5156568","0-0","s17","img/Slide09.png",""
"887","74","single-stim","14","15","5157856","0-0","s17","img/Slide22.png",""
"3541","74","single-stim","15","16","5161800","0-0","s17","img/Slide20.png",""
"1550","74","single-stim","16","17","5163752","0-0","s17","img/Slide24.png",""
"1734","74","single-stim","17","18","5165888","0-0","s17","img/Slide15.png",""
"1909","70","single-stim","18","19","5168200","0-0","s17","img/Slide04.png",""
"1302","70","single-stim","19","20","5169903","0-0","s17","img/Slide03.png",""
"1286","74","single-stim","20","21","5171591","0-0","s17","img/Slide24.png",""
"2286","74","single-stim","21","22","5174279","0-0","s17","img/Slide10.png",""
"1310","74","single-stim","22","23","5175991","0-0","s17","img/Slide08.png",""
"1207","74","single-stim","23","24","5177599","0-0","s17","img/Slide09.png",""
"1431","70","single-stim","24","25","5179431","0-0","s17","img/Slide02.png",""
"1478","74","single-stim","25","26","5181311","0-0","s17","img/Slide30.png",""
"838","74","single-stim","26","27","5182551","0-0","s17","img/Slide25.png",""
"1422","74","single-stim","27","28","5184375","0-0","s17","img/Slide13.png",""
"1254","74","single-stim","28","29","5186031","0-0","s17","img/Slide19.png",""
"983","74","single-stim","29","30","5187415","0-0","s17","img/Slide30.png",""
"1223","74","single-stim","30","31","5189039","0-0","s17","img/Slide07.png",""
"1846","74","single-stim","31","32","5191287","0-0","s17","img/Slide24.png",""
"1463","70","single-stim","32","33","5193151","0-0","s17","img/Slide02.png",""
"1190","74","single-stim","33","34","5194743","0-0","s17","img/Slide20.png",""
"879","74","single-stim","34","35","5196023","0-0","s17","img/Slide17.png",""
"1246","74","single-stim","35","36","5197671","0-0","s17","img/Slide22.png",""
"1158","74","single-stim","36","37","5199231","0-0","s17","img/Slide13.png",""
"1174","70","single-stim","37","38","5200807","0-0","s17","img/Slide02.png",""
"1134","74","single-stim","38","39","5202342","0-0","s17","img/Slide09.png",""
"1894","74","single-stim","39","40","5204638","0-0","s17","img/Slide30.png",""
"4478","74","single-stim","40","41","5209518","0-0","s17","img/Slide18.png",""
"2334","74","single-stim","41","42","5212254","0-0","s17","img/Slide10.png",""
"4183","70","single-stim","42","43","5216838","0-0","s17","img/Slide29.png",""
"2638","74","single-stim","43","44","5219878","0-0","s17","img/Slide10.png",""
"2198","74","single-stim","44","45","5222478","0-0","s17","img/Slide12.png",""
"1206","74","single-stim","45","46","5224086","0-0","s17","img/Slide15.png",""
"1406","74","single-stim","46","47","5225894","0-0","s17","img/Slide08.png",""
"1118","74","single-stim","47","48","5227414","0-0","s17","img/Slide17.png",""
"1342","70","single-stim","48","49","5229158","0-0","s17","img/Slide28.png",""
"1821","74","single-stim","49","50","5231382","0-0","s17","img/Slide18.png",""
"1063","74","single-stim","50","51","5232846","0-0","s17","img/Slide07.png",""
"1206","74","single-stim","51","52","5234454","0-0","s17","img/Slide14.png",""
"959","74","single-stim","52","53","5235814","0-0","s17","img/Slide14.png",""
"1173","74","single-stim","53","54","5237390","0-0","s17","img/Slide13.png",""
"1270","74","single-stim","54","55","5239061","0-0","s17","img/Slide08.png",""
"886","74","single-stim","55","56","5240350","0-0","s17","img/Slide07.png",""
"1151","74","single-stim","56","57","5241901","0-0","s17","img/Slide14.png",""
"998","74","single-stim","57","58","5243301","0-0","s17","img/Slide23.png",""
"990","70","single-stim","58","59","5244693","0-0","s17","img/Slide04.png",""
"1094","70","single-stim","59","60","5246189","0-0","s17","img/Slide03.png",""
"1830","74","single-stim","60","61","5248421","0-0","s17","img/Slide09.png",""
"1230","70","single-stim","61","62","5250053","0-0","s17","img/Slide30.png",""
"878","74","single-stim","62","63","5251333","0-0","s17","img/Slide23.png",""
"998","74","single-stim","63","64","5252733","0-0","s17","img/Slide07.png",""
"814","74","single-stim","64","65","5253950","0-0","s17","img/Slide25.png",""
"742","74","single-stim","65","66","5255093","0-0","s17","img/Slide24.png",""
"3375","70","single-stim","66","67","5258869","0-0","s17","img/Slide29.png",""
"1190","74","single-stim","67","68","5260461","0-0","s17","img/Slide13.png",""
"3054","74","single-stim","68","69","5263917","0-0","s17","img/Slide15.png",""
"839","74","single-stim","69","70","5265157","0-0","s17","img/Slide23.png",""
"847","74","single-stim","70","71","5266405","0-0","s17","img/Slide08.png",""
"1695","74","single-stim","71","72","5268501","0-0","s17","img/Slide07.png",""
