"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"780516","32","text","0","0","780518","0-0","s09","",""
"1824","70","single-stim","0","1","783348","0-0","s09","img/Slide05.png",""
"1301","74","single-stim","1","2","785052","0-0","s09","img/Slide25.png",""
"2230","70","single-stim","2","3","787683","0-0","s09","img/Slide09.png",""
"1070","70","single-stim","3","4","789155","0-0","s09","img/Slide10.png",""
"1230","74","single-stim","4","5","790787","0-0","s09","img/Slide22.png",""
"1838","74","single-stim","5","6","793027","0-0","s09","img/Slide18.png",""
"1358","70","single-stim","6","7","794787","0-0","s09","img/Slide15.png",""
"1767","70","single-stim","7","8","796955","0-0","s09","img/Slide02.png",""
"542","70","single-stim","8","9","797899","0-0","s09","img/Slide02.png",""
"1534","74","single-stim","9","10","799835","0-0","s09","img/Slide07.png",""
"942","74","single-stim","10","11","801179","0-0","s09","img/Slide17.png",""
"655","70","single-stim","11","12","802235","0-0","s09","img/Slide02.png",""
"495","70","single-stim","12","13","803131","0-0","s09","img/Slide07.png",""
"998","74","single-stim","13","14","804531","0-0","s09","img/Slide17.png",""
"726","70","single-stim","14","15","805659","0-0","s09","img/Slide04.png",""
"1286","70","single-stim","15","16","807347","0-0","s09","img/Slide28.png",""
"1350","74","single-stim","16","17","809099","0-0","s09","img/Slide22.png",""
"1118","74","single-stim","17","18","810618","0-0","s09","img/Slide23.png",""
"863","70","single-stim","18","19","811883","0-0","s09","img/Slide27.png",""
"871","70","single-stim","19","20","813155","0-0","s09","img/Slide14.png",""
"926","70","single-stim","20","21","814483","0-0","s09","img/Slide13.png",""
"1342","74","single-stim","21","22","816226","0-0","s09","img/Slide17.png",""
"774","70","single-stim","22","23","817402","0-0","s09","img/Slide12.png",""
"823","70","single-stim","23","24","818626","0-0","s09","img/Slide05.png",""
"743","74","single-stim","24","25","819770","0-0","s09","img/Slide17.png",""
"742","74","single-stim","25","26","820914","0-0","s09","img/Slide18.png",""
"718","74","single-stim","26","27","822034","0-0","s09","img/Slide22.png",""
"1198","74","single-stim","27","28","823634","0-0","s09","img/Slide19.png",""
"662","70","single-stim","28","29","824698","0-0","s09","img/Slide09.png",""
"526","74","single-stim","29","30","825626","0-0","s09","img/Slide19.png",""
"502","70","single-stim","30","31","826530","0-0","s09","img/Slide02.png",""
"638","74","single-stim","31","32","827570","0-0","s09","img/Slide20.png",""
"846","70","single-stim","32","33","828818","0-0","s09","img/Slide03.png",""
"870","70","single-stim","33","34","830090","0-0","s09","img/Slide05.png",""
"1214","70","single-stim","34","35","831706","0-0","s09","img/Slide28.png",""
"791","70","single-stim","35","36","832898","0-0","s09","img/Slide30.png",""
"750","74","single-stim","36","37","834050","0-0","s09","img/Slide13.png",""
"590","70","single-stim","37","38","835042","0-0","s09","img/Slide17.png",""
"638","74","single-stim","38","39","836082","0-0","s09","img/Slide22.png",""
"630","70","single-stim","39","40","837114","0-0","s09","img/Slide14.png",""
"614","70","single-stim","40","41","838130","0-0","s09","img/Slide12.png",""
"487","70","single-stim","41","42","839018","0-0","s09","img/Slide07.png",""
"1119","70","single-stim","42","43","840538","0-0","s09","img/Slide24.png",""
"1070","74","single-stim","43","44","842010","0-0","s09","img/Slide15.png",""
"647","70","single-stim","44","45","843058","0-0","s09","img/Slide14.png",""
"1022","74","single-stim","45","46","844481","0-0","s09","img/Slide18.png",""
"718","70","single-stim","46","47","845602","0-0","s09","img/Slide28.png",""
"903","70","single-stim","47","48","846905","0-0","s09","img/Slide14.png",""
"950","70","single-stim","48","49","848257","0-0","s09","img/Slide30.png",""
"654","70","single-stim","49","50","849313","0-0","s09","img/Slide27.png",""
"774","70","single-stim","50","51","850489","0-0","s09","img/Slide03.png",""
"854","70","single-stim","51","52","851745","0-0","s09","img/Slide28.png",""
"662","70","single-stim","52","53","852809","0-0","s09","img/Slide13.png",""
"718","70","single-stim","53","54","853929","0-0","s09","img/Slide08.png",""
"734","70","single-stim","54","55","855065","0-0","s09","img/Slide15.png",""
"974","74","single-stim","55","56","856441","0-0","s09","img/Slide20.png",""
"806","74","single-stim","56","57","857649","0-0","s09","img/Slide20.png",""
"958","70","single-stim","57","58","859009","0-0","s09","img/Slide07.png",""
"839","70","single-stim","58","59","860249","0-0","s09","img/Slide30.png",""
"518","70","single-stim","59","60","861169","0-0","s09","img/Slide05.png",""
"1006","74","single-stim","60","61","862577","0-0","s09","img/Slide25.png",""
"766","70","single-stim","61","62","863745","0-0","s09","img/Slide29.png",""
"703","70","single-stim","62","63","864849","0-0","s09","img/Slide27.png",""
"758","74","single-stim","63","64","866009","0-0","s09","img/Slide18.png",""
"679","70","single-stim","64","65","867089","0-0","s09","img/Slide07.png",""
"1165","70","single-stim","65","66","868657","0-0","s09","img/Slide25.png",""
"966","70","single-stim","66","67","870025","0-0","s09","img/Slide03.png",""
"999","70","single-stim","67","68","871425","0-0","s09","img/Slide24.png",""
"664","70","single-stim","68","69","872489","0-0","s09","img/Slide27.png",""
"1646","70","single-stim","69","70","874537","0-0","s09","img/Slide03.png",""
"774","70","single-stim","70","71","875713","0-0","s09","img/Slide08.png",""
"711","70","single-stim","71","72","876824","0-0","s09","img/Slide30.png",""
"742","70","single-stim","72","73","877968","0-0","s09","img/Slide28.png",""
"806","74","single-stim","73","74","879176","0-0","s09","img/Slide20.png",""
"678","70","single-stim","74","75","880256","0-0","s09","img/Slide14.png",""
"614","70","single-stim","75","76","881272","0-0","s09","img/Slide29.png",""
"1150","70","single-stim","76","77","882824","0-0","s09","img/Slide04.png",""
"766","70","single-stim","77","78","883992","0-0","s09","img/Slide27.png",""
